year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,vote_percentage
2020,COLORADO,CO,8,84,62,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,0.0,636,3279980,20210113,OTHER,0.019390362136354488
2020,COLORADO,CO,8,84,62,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,572,3279980,20210113,OTHER,0.01743913072640687
2020,COLORADO,CO,8,84,62,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,8089,3279980,20210113,OTHER,0.24661735742291113
2020,COLORADO,CO,8,84,62,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,5061,3279980,20210113,OTHER,0.15429972133976427
2020,COLORADO,CO,8,84,62,US PRESIDENT,"HAMMONS, BILL",UNITY PARTY,0.0,2730,3279980,20210113,OTHER,0.08323221483057824
2020,COLORADO,CO,8,84,62,US PRESIDENT,"HUBER, BLAKE",APPROVAL VOTING PARTY,0.0,355,3279980,20210113,OTHER,0.010823236727053213
2020,COLORADO,CO,8,84,62,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,0.0,25515,3279980,20210113,OTHER,0.777901084762712
2020,COLORADO,CO,8,84,62,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,0.0,2011,3279980,20210113,OTHER,0.061311349459447925
2020,COLORADO,CO,8,84,62,US PRESIDENT,"COLLINS, PHIL",PROHIBITION PARTY,0.0,568,3279980,20210113,OTHER,0.017317178763285142
2020,COLORADO,CO,8,84,62,US PRESIDENT,"HUNTER, PHIL",PROGRESSIVE PARTY,0.0,379,3279980,20210113,OTHER,0.011554948505783572
2020,COLORADO,CO,8,84,62,US PRESIDENT,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,0.0,495,3279980,20210113,OTHER,0.015091555436313638
2020,COLORADO,CO,8,84,62,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,0.0,354,3279980,20210113,OTHER,0.010792748736272782
2020,COLORADO,CO,8,84,62,US PRESIDENT,"KISHORE, JOSEPH",SOCIALIST EQUALITY PARTY,0.0,196,3279980,20210113,OTHER,0.005975646192964591
2020,COLORADO,CO,8,84,62,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN PARTY,0.0,762,3279980,20210113,OTHER,0.02323184897468887
2020,COLORADO,CO,8,84,62,US PRESIDENT,"MCHUGH, JOE",INDEPENDENT,0.0,614,3279980,20210113,OTHER,0.018719626339184996
2020,COLORADO,CO,8,84,62,US PRESIDENT,"SCOTT, JORDAN ""CANCER""",INDEPENDENT,0.0,175,3279980,20210113,OTHER,0.005335398386575528
2020,COLORADO,CO,8,84,62,US PRESIDENT,"CELLA, TODD",INDEPENDENT,0.0,4,3279980,20210113,OTHER,0.00012195196312172636
2020,COLORADO,CO,8,84,62,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,0.0,24,3279980,20210113,OTHER,0.0007317117787303581
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,1080831,1823857,20210113,DEMOCRAT,59.26073151568352
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,714717,1823857,20210113,REPUBLICAN,39.187118288330716
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,20230,1823857,20210113,LIBERTARIAN,1.1091878365463959
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,7538,1823857,20210113,OTHER,0.4132999462128884
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,219,1823857,20210113,OTHER,0.012007520326429101
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,11,1823857,20210113,OTHER,0.0006031174593183567
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"KLOJZY, JEFFREY J.",Unknown Party,1.0,0,1823857,20210113,OTHER,0.0
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"WEINSTEIN, KARYNN KRILL",Unknown Party,1.0,1,1823857,20210113,OTHER,5.482885993803242e-05
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,6,1823857,20210113,OTHER,0.00032897315962819454
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"SIMMONS, MARY RUTH CARO",Unknown Party,1.0,2,1823857,20210113,OTHER,0.00010965771987606484
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,1.0,13,1823857,20210113,OTHER,0.0007127751791944215
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,12,1823857,20210113,OTHER,0.0006579463192563891
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,22,1823857,20210113,OTHER,0.0012062349186367134
2020,CONNECTICUT,CT,9,16,1,US PRESIDENT,"WEST, KANYE",INDEPENDENT,1.0,255,1823857,20210113,OTHER,0.013981359284198268
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BELLAR, BARBARA",Unknown Party,1.0,7,504346,20210113,OTHER,0.0013879360597684922
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,87,504346,20210113,OTHER,0.01725006245712269
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,1.0,5,504346,20210113,OTHER,0.0009913828998346374
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"ROUSE, DEBORAH",Unknown Party,1.0,1,504346,20210113,OTHER,0.00019827657996692745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BALL, DENNIS ANDREW",Unknown Party,1.0,3,504346,20210113,OTHER,0.0005948297399007824
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,14,504346,20210113,OTHER,0.0027758721195369845
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,28,504346,20210113,OTHER,0.005551744239073969
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"WEST, KANYE",INDEPENDENT,1.0,169,504346,20210113,OTHER,0.033508742014410745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,1,504346,20210113,OTHER,0.00019827657996692745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"GIBSON, KATHRYN",Unknown Party,1.0,1,504346,20210113,OTHER,0.00019827657996692745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,8,504346,20210113,OTHER,0.0015862126397354196
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"WILLIAMS, MITCHELL",Unknown Party,1.0,2,504346,20210113,OTHER,0.0003965531599338549
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,1.0,1,504346,20210113,OTHER,0.00019827657996692745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,1.0,2,504346,20210113,OTHER,0.0003965531599338549
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,4,504346,20210113,OTHER,0.0007931063198677098
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"CELLA, TODD",INDEPENDENT,1.0,2,504346,20210113,OTHER,0.0003965531599338549
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,1.0,1,504346,20210113,OTHER,0.00019827657996692745
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,296268,504346,20210113,DEMOCRAT,58.743005793641665
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,200603,504346,20210113,REPUBLICAN,39.774876771105546
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,5000,504346,20210113,LIBERTARIAN,0.9913828998346373
2020,DELAWARE,DE,10,51,11,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,2139,504346,20210113,OTHER,0.4241136045492579
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,1.0,317323,344356,20210113,DEMOCRAT,92.14969392140692
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,1.0,18586,344356,20210113,REPUBLICAN,5.397321376714795
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,1.0,2036,344356,20210113,LIBERTARIAN,0.5912485915738364
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"HAWKINS, HOWIE",DC STATEHOOD GREEN,1.0,1726,344356,20210113,OTHER,0.5012254759609241
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",INDEPENDENT,1.0,855,344356,20210113,OTHER,0.24828956080335468
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,3137,344356,20210113,OTHER,0.9109758505732439
2020,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,693,344356,20210113,OTHER,0.2012452229669296
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,5297045,11067456,20210113,DEMOCRAT,47.86145072544223
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,5668731,11067456,20210113,REPUBLICAN,51.21981962250403
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,70324,11067456,20210113,LIBERTARIAN,0.6354125103366122
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,14721,11067456,20210113,OTHER,0.13301159724511216
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,5712,11067456,20210113,OTHER,0.051610776677133395
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,0.0,5966,11067456,20210113,OTHER,0.053905793707244014
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,9,11067456,20210113,OTHER,8.131950106691185e-05
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,3902,11067456,20210113,OTHER,0.03525652146256556
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,8,11067456,20210113,OTHER,7.22840009483661e-05
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"WALLS-WINDHAUSER, ANGELA",Unknown Party,1.0,2,11067456,20210113,OTHER,1.8071000237091525e-05
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,181,11067456,20210113,OTHER,0.001635425521456783
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,854,11067456,20210113,OTHER,0.007716317101238081
2020,FLORIDA,FL,12,59,43,US PRESIDENT,"LABOCH, MICHAEL",Unknown Party,1.0,1,11067456,20210113,OTHER,9.035500118545763e-06
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BELLAR, BARBARA",Unknown Party,1.0,10,4999960,20210113,OTHER,0.0002000016000128001
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,701,4999960,20210113,OTHER,0.014020112160897288
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BYRNE, DAVID",Unknown Party,1.0,6,4999960,20210113,OTHER,0.00012000096000768006
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"ROUSE, DEBORAH",Unknown Party,1.0,1,4999960,20210113,OTHER,2.000016000128001e-05
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,1.0,61,4999960,20210113,OTHER,0.0012200097600780808
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,159,4999960,20210113,OTHER,0.003180025440203522
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"HAWKINS, HOWIE",GREEN,1.0,1013,4999960,20210113,OTHER,0.020260162081296648
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,181,4999960,20210113,OTHER,0.003620028960231682
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,6,4999960,20210113,OTHER,0.00012000096000768006
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"GIBSON, KATHRYN",Unknown Party,1.0,2,4999960,20210113,OTHER,4.000032000256002e-05
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"COLLINS, LOREN",Unknown Party,1.0,11,4999960,20210113,OTHER,0.0002200017600140801
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,65,4999960,20210113,OTHER,0.0013000104000832006
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"SHERRILL, PETER",Unknown Party,1.0,8,4999960,20210113,OTHER,0.00016000128001024007
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,1.0,8,4999960,20210113,OTHER,0.00016000128001024007
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",INDEPENDENT,1.0,7,4999960,20210113,OTHER,0.00014000112000896008
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,5,4999960,20210113,OTHER,0.00010000080000640005
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,2473633,4999960,20210113,DEMOCRAT,49.473055784446274
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,2461854,4999960,20210113,REPUBLICAN,49.2374738997912
2020,GEORGIA,GA,13,58,44,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,62229,4999960,20210113,LIBERTARIAN,1.244589956719654
2020,HAWAII,HI,15,95,82,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,366130,579784,20210113,DEMOCRAT,63.14937976901742
2020,HAWAII,HI,15,95,82,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,196864,579784,20210113,REPUBLICAN,33.95471416941482
2020,HAWAII,HI,15,95,82,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,5539,579784,20210113,LIBERTARIAN,0.9553557876726505
2020,HAWAII,HI,15,95,82,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,3822,579784,20210113,OTHER,0.6592110165164958
2020,HAWAII,HI,15,95,82,US PRESIDENT,"PIERCE, BROCK",AMERICAN SHOPPING PARTY,0.0,1183,579784,20210113,OTHER,0.20404150511224872
2020,HAWAII,HI,15,95,82,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,931,579784,20210113,OTHER,0.16057704248478744
2020,HAWAII,HI,15,95,82,US PRESIDENT,BLANK VOTES,Unknown Party,0.0,4927,579784,20210113,OTHER,0.8497992355773875
2020,HAWAII,HI,15,95,82,US PRESIDENT,OVERVOTES,Unknown Party,0.0,388,579784,20210113,OTHER,0.06692147420418638
2020,IDAHO,ID,16,82,63,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,287021,868014,20210113,DEMOCRAT,33.06640215480395
2020,IDAHO,ID,16,82,63,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,554119,868014,20210113,REPUBLICAN,63.837564831903634
2020,IDAHO,ID,16,82,63,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,16404,868014,20210113,LIBERTARIAN,1.8898312700025577
2020,IDAHO,ID,16,82,63,US PRESIDENT,"HAWKINS, HOWIE",GREEN,1.0,407,868014,20210113,OTHER,0.04688864465319684
2020,IDAHO,ID,16,82,63,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,2808,868014,20210113,OTHER,0.3234970864525226
2020,IDAHO,ID,16,82,63,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,1886,868014,20210113,OTHER,0.21727760151333966
2020,IDAHO,ID,16,82,63,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,0.0,1491,868014,20210113,OTHER,0.17177142304156384
2020,IDAHO,ID,16,82,63,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,3632,868014,20210113,OTHER,0.4184264309101005
2020,IDAHO,ID,16,82,63,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,49,868014,20210113,OTHER,0.005645070240802567
2020,IDAHO,ID,16,82,63,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,163,868014,20210113,OTHER,0.01877849896430242
2020,IDAHO,ID,16,82,63,US PRESIDENT,"CELLA, TODD",INDEPENDENT,1.0,1,868014,20210113,OTHER,0.00011520551511841974
2020,IDAHO,ID,16,82,63,US PRESIDENT,"FRANKLIN, CHRIS",Unknown Party,1.0,1,868014,20210113,OTHER,0.00011520551511841974
2020,IDAHO,ID,16,82,63,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,1.0,7,868014,20210113,OTHER,0.0008064386058289383
2020,IDAHO,ID,16,82,63,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,4,868014,20210113,OTHER,0.00046082206047367896
2020,IDAHO,ID,16,82,63,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,21,868014,20210113,OTHER,0.002419315817486815
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,3471915,6033743,20210113,DEMOCRAT,57.54164537667581
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,2446891,6033743,20210113,REPUBLICAN,40.55345081817372
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,66544,6033743,20210113,LIBERTARIAN,1.1028643414212371
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,30494,6033743,20210113,OTHER,0.505391098029863
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,0.0,9548,6033743,20210113,OTHER,0.15824339883220084
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,8046,6033743,20210113,OTHER,0.13335006147925094
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"FARNEY, JOHN",Unknown Party,1.0,84,6033743,20210113,OTHER,0.0013921706642129107
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,78,6033743,20210113,OTHER,0.001292729902483417
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,MARK CHARLES,INDEPENDENT,1.0,75,6033743,20210113,OTHER,0.0012430095216186703
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,18,6033743,20210113,OTHER,0.00029832228518848086
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,1.0,18,6033743,20210113,OTHER,0.00029832228518848086
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"WILLIAMS JR., ANDY",Unknown Party,1.0,8,6033743,20210113,OTHER,0.00013258768230599147
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"BELLAR, BARBARA",Unknown Party,1.0,7,6033743,20210113,OTHER,0.00011601422201774256
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"KISHORE, JOSEPH",INDEPENDENT,1.0,5,6033743,20210113,OTHER,8.286730144124468e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"MCKEE, KEVIN",Unknown Party,1.0,4,6033743,20210113,OTHER,6.629384115299574e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,1.0,3,6033743,20210113,OTHER,4.972038086474681e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"STRUCK, JAMES TIMOTHY",Unknown Party,1.0,2,6033743,20210113,OTHER,3.314692057649787e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"ROUSE, DEBORAH",Unknown Party,1.0,1,6033743,20210113,OTHER,1.6573460288248934e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"HIGGS, JEREMY",Unknown Party,1.0,1,6033743,20210113,OTHER,1.6573460288248934e-05
2020,ILLINOIS,IL,17,33,21,US PRESIDENT,"SIMMONS, MARY RUTH CARO",Unknown Party,1.0,1,6033743,20210113,OTHER,1.6573460288248934e-05
2020,INDIANA,IN,18,32,22,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,1242416,3033118,20210113,DEMOCRAT,40.96167705971215
2020,INDIANA,IN,18,32,22,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1729519,3033118,20210113,REPUBLICAN,57.02115776570512
2020,INDIANA,IN,18,32,22,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,59232,3033118,20210113,LIBERTARIAN,1.9528419270203137
2020,INDIANA,IN,18,32,22,US PRESIDENT,"HAWKINS, HOWIE",GREEN,1.0,988,3033118,20210113,OTHER,0.03257374094908276
2020,INDIANA,IN,18,32,22,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,893,3033118,20210113,OTHER,0.029441650473209416
2020,INDIANA,IN,18,32,22,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,23,3033118,20210113,OTHER,0.0007582955888956513
2020,INDIANA,IN,18,32,22,US PRESIDENT,"MCCRAY, VALERIE",Unknown Party,1.0,17,3033118,20210113,OTHER,0.000560479348314177
2020,INDIANA,IN,18,32,22,US PRESIDENT,"SCHRINER, JOE",Unknown Party,1.0,13,3033118,20210113,OTHER,0.0004286018545931942
2020,INDIANA,IN,18,32,22,US PRESIDENT,JOHNSON JR. JAMES L.,Unknown Party,1.0,5,3033118,20210113,OTHER,0.00016484686715122855
2020,INDIANA,IN,18,32,22,US PRESIDENT,"ROUSE, DEBORAH",Unknown Party,1.0,4,3033118,20210113,OTHER,0.00013187749372098282
2020,INDIANA,IN,18,32,22,US PRESIDENT,"WILLIAMS, MITCHELL",Unknown Party,1.0,4,3033118,20210113,OTHER,0.00013187749372098282
2020,INDIANA,IN,18,32,22,US PRESIDENT,"STRIED, CHRISTOPHER",Unknown Party,1.0,2,3033118,20210113,OTHER,6.593874686049141e-05
2020,INDIANA,IN,18,32,22,US PRESIDENT,"F, RANDALL",Unknown Party,1.0,1,3033118,20210113,OTHER,3.2969373430245706e-05
2020,INDIANA,IN,18,32,22,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,1,3033118,20210113,OTHER,3.2969373430245706e-05
2020,IOWA,IA,19,42,31,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,897672,1700130,20210113,REPUBLICAN,52.80019763194579
2020,IOWA,IA,19,42,31,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,759061,1700130,20210113,DEMOCRAT,44.64723285866375
2020,IOWA,IA,19,42,31,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,0.0,1082,1700130,20210113,OTHER,0.06364219206766542
2020,IOWA,IA,19,42,31,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,1707,1700130,20210113,OTHER,0.10040408674630763
2020,IOWA,IA,19,42,31,US PRESIDENT,"KING, RICKI SUE",GENEOLOGY KNOW YOUR FAMILY HISTORY PARTY,0.0,546,1700130,20210113,OTHER,0.03211519119126184
2020,IOWA,IA,19,42,31,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,3075,1700130,20210113,OTHER,0.18086852181891974
2020,IOWA,IA,19,42,31,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,19637,1700130,20210113,LIBERTARIAN,1.1550293212871958
2020,IOWA,IA,19,42,31,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,544,1700130,20210113,OTHER,0.03199755312829019
2020,IOWA,IA,19,42,31,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,3210,1700130,20210113,OTHER,0.18880909106950644
2020,IOWA,IA,19,42,31,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,4337,1700130,20210113,OTHER,0.2550981395540341
2020,IOWA,IA,19,42,31,US PRESIDENT,UNDERVOTES,Unknown Party,0.0,6614,1700130,20210113,OTHER,0.38902907424726346
2020,IOWA,IA,19,42,31,US PRESIDENT,OVERVOTES,Unknown Party,0.0,2645,1700130,20210113,OTHER,0.15557633828001388
2020,KANSAS,KS,20,47,32,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,771406,1372303,20210113,REPUBLICAN,56.212512834264736
2020,KANSAS,KS,20,47,32,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,570323,1372303,20210113,DEMOCRAT,41.55955353883217
2020,KANSAS,KS,20,47,32,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,30574,1372303,20210113,LIBERTARIAN,2.2279336269030963
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1326646,2136768,20210113,REPUBLICAN,62.08657186929044
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,772474,2136768,20210113,DEMOCRAT,36.15151481115404
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,26234,2136768,20210113,LIBERTARIAN,1.2277420852427592
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,6483,2136768,20210113,OTHER,0.30340214754245665
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,3599,2136768,20210113,OTHER,0.16843194956120644
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"HAWKINS, HOWIE",GREEN,1.0,716,2136768,20210113,OTHER,0.03350855123251565
